"JASID","自治体コード","遺跡名","緯度","経度","旧石器時代","縄文時代","弥生時代","古墳時代","奈良時代","平安時代","中世","近世","時代不明"
6.47473285789089e-314,13105,"長光寺遺跡",35.71105154,139.7301645,"0","0","0","0","0","0","0","1","0"
6.47473290729746e-314,13105,"湯島両門町遺跡",35.71082852,139.7677241,"0","0","0","0","0","0","0","1","0"
6.47473295670402e-314,13105,"湯島新花町遺跡",35.70642385,139.7662821,"0","0","0","0","0","0","0","1","0"
6.47473300611059e-314,13105,"駒込追分町南遺跡",35.71726782,139.7578364,"0","1","0","0","0","0","0","1","0"
6.47473305551715e-314,13105,"駒込浅嘉町遺跡",35.72515596,139.7536135,"1","1","0","0","0","0","0","1","0"
6.47473310492372e-314,13105,"春日町・小石川町・富坂遺跡",35.70915589,139.7518969,"0","0","0","0","0","0","0","1","0"
6.47473315433028e-314,13105,"本郷元町遺跡",35.70266017,139.7568407,"0","1","0","0","1","1","0","1","0"
6.47473320373685e-314,13105,"駕籠町遺跡",35.730117,139.7475023,"1","1","0","0","1","1","0","1","0"
6.47473325314341e-314,13105,"後楽一・二丁目遺跡",35.70542022,139.7453737,"0","1","0","0","0","0","1","1","0"
6.47473330254998e-314,13105,"駒込千駄木町遺跡",35.72440516,139.7639969,"0","0","0","0","0","0","0","1","0"
6.47473335195654e-314,13105,"茗荷谷町遺跡",35.71623646,139.7372713,"0","0","0","0","0","0","1","1","0"
6.4747334013631e-314,13105,"菊坂町遺跡",35.7121666,139.7551584,"0","0","0","0","0","0","0","1","0"
6.47473345076967e-314,13105,"駒込追分町遺跡",35.719486,139.7556,"0","0","0","0","0","0","0","1","0"
6.47473350017623e-314,13105,"大塚坂下町遺跡",35.72033398,139.7261477,"0","1","0","0","0","0","1","1","0"
6.4747335495828e-314,13105,"本郷台町遺跡",35.71199934,139.7585573,"0","1","0","0","0","0","0","1","0"
6.47473359898936e-314,13105,"田町遺跡",35.71172058,139.7533045,"0","0","0","0","0","0","0","1","0"
6.47473364839593e-314,13105,"駒込富士前町遺跡",35.72950385,139.7514849,"0","1","0","0","0","1","0","1","0"
6.47473369780249e-314,13105,"小日向台町遺跡",35.71470332,139.7352114,"0","1","0","1","1","0","0","1","0"
6.47473374720906e-314,13105,"湯島聖堂遺跡",35.70045764,139.7665224,"0","0","0","0","0","0","0","1","0"
6.47473379661562e-314,13105,"駒込東片町遺跡",35.719486,139.7556,"0","0","0","0","0","0","0","1","0"
6.47473389542875e-314,13105,"小日向台町南遺跡",35.71261262,139.7361727,"1","1","1","0","1","0","1","1","0"
6.47473394483532e-314,13105,"龍岡町遺跡",35.70937891,139.7655954,"0","1","1","0","0","1","0","1","0"
6.47473399424188e-314,13105,"昌林院跡",35.71110729,139.7459231,"0","0","0","0","0","0","0","1","0"
6.47473404364844e-314,13105,"無量院跡",35.71470331,139.747468,"0","0","0","0","0","0","0","1","0"
6.47473409305501e-314,13105,"智香寺跡・光岳寺跡",35.71765807,139.7390223,"0","0","0","0","0","0","0","1","0"
6.47473414246157e-314,13105,"三軒町遺跡",35.71723995,139.7369623,"0","1","0","0","0","0","0","1","0"
6.47473419186814e-314,13105,"御徒組大縄地遺跡",35.70689778,139.7660074,"0","0","0","0","0","0","0","1","0"
6.4747342412747e-314,13105,"護国寺門前町遺跡",35.71177633,139.7308855,"0","0","0","0","0","0","0","1","0"
6.47473429068127e-314,13105,"小石川御薬園跡",35.72027823,139.7439661,"0","1","0","0","0","0","0","1","0"
6.47473434008783e-314,13105,"駒込西片町遺跡",35.716236,139.755768,"1","1","0","0","0","0","0","1","0"
6.4747343894944e-314,13105,"元町遺跡",35.7034408,139.7603083,"0","0","0","0","0","0","0","1","0"
6.47473443890096e-314,13105,"白山御殿町遺跡",35.71907965,139.7480173,"0","1","1","0","0","0","0","1","0"
6.47473448830753e-314,13105,"柳沢家駒込屋敷（六義館・六義園）跡",35.73290396,139.7464724,"0","1","0","0","1","1","0","1","0"
6.47473453771409e-314,13105,"大塚町遺跡",35.7184943,139.7316065,"0","1","1","0","0","0","0","1","0"
6.47473458712065e-314,13105,"森川町遺跡",35.71375554,139.7576304,"0","0","0","0","0","0","0","1","0"
6.47473463652722e-314,13105,"一行院跡遺跡",35.72454277,139.7458201,"0","1","0","0","0","0","0","1","0"
6.47473468593378e-314,13105,"大塚窪町遺跡",35.71902391,139.7360354,"0","1","0","0","0","0","0","1","0"
6.47473473534035e-314,13105,"丸山新町北遺跡",35.718796,139.752762,"0","1","0","0","0","0","0","1","0"
6.47473478474691e-314,13105,"原町東遺跡",35.723492,139.749557,"0","0","1","1","0","0","0","1","0"
6.47473483415348e-314,13105,"駕籠町南遺跡",35.72919728,139.7485666,"0","1","0","0","0","0","0","1","0"
6.47473488405411e-314,13105,"豊島岡墓地第1地点",35.7232049,139.7241907,"0","0","0","0","0","0","0","1","0"
6.47473488454817e-314,13105,"豊島岡墓地第2地点",35.72390171,139.7265597,"1","0","0","0","0","0","0","1","0"
6.47473493296661e-314,13105,"水道二丁目遺跡",35.70946254,139.737649,"0","0","0","0","0","1","0","1","0"
6.47473498237317e-314,13105,"金富町北遺跡",35.71194359,139.7420778,"0","1","1","0","0","0","0","1","0"
6.47473503177974e-314,13105,"湯島三丁目北遺跡",35.70815229,139.7707453,"0","0","0","0","0","0","0","1","0"
6.4747350811863e-314,13105,"団子坂上遺跡",35.72554791,139.7612503,"1","1","1","0","0","1","0","1","0"
6.47473513059287e-314,13105,"目白台二丁目南遺跡",35.71590196,139.7229548,"0","0","0","0","0","0","0","1","0"
6.47473517999943e-314,13105,"小石川二丁目北遺跡",35.71163695,139.7470217,"0","0","0","0","0","0","0","1","0"
6.47473527881256e-314,13105,"文京区№101遺跡",35.71314227,139.7416659,"0","0","1","0","0","0","0","1","0"
6.47473532821912e-314,13105,"文京区№102遺跡",35.73220723,139.7498026,"0","1","1","0","0","0","0","1","0"
6.47473537762569e-314,13105,"本郷一丁目南遺跡",35.70341292,139.7564974,"1","1","1","1","1","1","0","1","0"
6.47473557525195e-314,13105,"小日向三丁目東遺跡",35.715233,139.734024,"0","1","0","1","1","0","0","1","0"
6.47473572347164e-314,13105,"春日町東遺跡",35.70594991,139.7549181,"0","0","0","0","0","0","0","1","0"
6.4747357728782e-314,13105,"江戸城外堀跡",35.70282745,139.7493219,"0","0","0","0","0","0","0","1","0"
6.47473582228477e-314,13105,"大塚二丁目遺跡",35.72075208,139.7298212,"0","0","0","0","0","0","0","1","0"
6.47473587169133e-314,13105,"千駄木三丁目北遺跡",35.72800058,139.760804,"0","1","0","1","0","0","1","1","0"
6.4747359210979e-314,13105,"目白台一丁目遺跡",35.71565108,139.7197962,"1","1","0","0","0","0","0","1","0"
6.47473597050446e-314,13105,"春日二丁目西遺跡",35.71146969,139.7410479,"1","1","1","1","1","0","1","1","0"
6.47473601991103e-314,13105,"西教寺遺跡",35.7216,139.756744,"0","0","0","0","0","0","0","1","0"
6.47473606931759e-314,13105,"千駄木五丁目遺跡",35.72526919,139.7595337,"0","1","1","0","0","0","0","1","0"
6.47473611872416e-314,13105,"小日向一・二丁目南遺跡",35.712051,139.739594,"0","1","0","1","1","1","1","1","0"
6.47473616813072e-314,13105,"千石一丁目南遺跡",35.72471,139.7431421,"0","1","0","0","0","0","0","1","0"
6.47473621753729e-314,13105,"千石四丁目遺跡",35.72953172,139.7401209,"0","0","0","0","0","0","0","1","0"
6.47473626694385e-314,13105,"正念寺跡",35.72309341,139.7530298,"0","0","0","0","0","0","0","1","0"
6.47473631635042e-314,13105,"音羽二丁目遺跡",35.71704483,139.7280359,"0","0","0","0","0","0","0","1","0"
6.47473636575698e-314,13105,"小石川植物園西遺跡",35.7191354,139.7432795,"0","1","0","0","0","0","1","1","0"
6.47473641516354e-314,13105,"水窪川跡",35.71057763,139.7321558,"0","0","0","0","0","0","0","1","0"
6.47473651397667e-314,13105,"小石川植物園南遺跡",35.71802044,139.747262,"1","1","1","0","0","0","1","1","0"
6.47473656338324e-314,13105,"本郷三丁目南遺跡",35.70243713,139.7625399,"0","1","0","0","1","1","1","1","0"
6.4747366127898e-314,13105,"本郷六丁目遺跡",35.71330952,139.7578364,"0","0","0","0","0","0","0","1","0"
6.47473666219637e-314,13105,"小日向一丁目東遺跡",35.71367191,139.7382326,"0","1","1","1","1","1","1","1","0"
6.47473671160293e-314,13105,"祥雲寺跡・浄福寺跡",35.7152887,139.7488756,"0","0","0","0","0","0","0","1","0"
6.4747367610095e-314,13105,"小石川三丁目東遺跡",35.71286351,139.7500773,"0","1","1","1","1","0","0","1","0"
6.47473681041606e-314,13105,"本郷二丁目南遺跡",35.70232561,139.7615099,"0","0","0","0","0","0","0","1","0"
6.47473685982263e-314,13105,"本駒込六丁目北遺跡",35.73401872,139.7430392,"0","1","0","0","0","0","0","1","0"
6.47473690922919e-314,13105,"小日向一丁目北遺跡",35.71464756,139.73734,"0","1","0","1","1","1","0","1","0"
6.47473695863575e-314,13105,"円林寺跡",35.72549042,139.7538882,"0","0","0","0","0","0","0","1","0"
6.47473700804232e-314,13105,"安藤坂下遺跡",35.70823593,139.7459574,"0","0","0","0","0","0","0","1","0"
6.47473710685545e-314,13105,"小石川一丁目遺跡",35.710494,139.7524462,"0","0","0","0","0","0","0","1","0"
6.47473715626201e-314,13105,"春日二丁目南遺跡",35.70962981,139.7441721,"0","0","0","0","0","0","0","1","0"
6.47473720566858e-314,13105,"小石川四丁目東遺跡",35.71534445,139.7459917,"0","0","0","0","0","0","0","1","0"
6.47473725507514e-314,13105,"本郷一丁目北遺跡",35.70767837,139.7543688,"0","0","0","0","0","0","0","1","0"
6.47473730448171e-314,13105,"林町東遺跡",35.72476575,139.7449618,"0","0","0","0","0","0","0","1","0"
6.47473735388827e-314,13105,"湯島四丁目遺跡",35.70773412,139.7663851,"0","0","0","0","0","0","0","1","0"
6.47670660073947e-314,13109,"上大崎貝塚",35.6351312,139.72184,"0","1","0","0","0","0","0","0","0"
6.47670665014603e-314,13109,"品川区No.2遺跡",35.62867904,139.7272116,"0","1","0","0","0","0","0","0","0"
6.47670669955259e-314,13109,"品川区No.3遺跡",35.62745086,139.728664,"0","1","0","0","0","0","0","0","0"
6.47670674895916e-314,13109,"池田山北遺跡",35.63109445,139.7229069,"0","1","1","0","0","0","0","0","0"
6.47670679836572e-314,13109,"品川区No.5遺跡",35.62985034,139.7240026,"0","1","0","0","0","0","0","0","0"
6.47670684777229e-314,13109,"品川区No.6遺跡",35.62535828,139.7229391,"0","1","0","0","0","0","0","0","0"
6.47670689717885e-314,13109,"白金館址",35.63848077,139.7185611,"0","0","0","0","0","0","1","0","0"
6.47670694658542e-314,13109,"御殿山遺跡",35.62050855,139.7337182,"0","1","1","0","0","0","0","0","0"
6.47670699599198e-314,13109,"桐ヶ谷遺跡",35.62207916,139.7139841,"0","1","0","0","0","0","0","0","0"
6.47670704539855e-314,13109,"居木橋遺跡",35.61720399,139.7245685,"0","1","1","0","0","0","1","0","0"
6.47670709480511e-314,13109,"南品川横穴墓群",35.60802199,139.738493,"0","0","0","0","1","1","0","0","0"
6.47670714421168e-314,13109,"(大井)権現台貝塚",35.60833955,139.7343964,"0","1","0","0","0","0","0","0","0"
6.47670719361824e-314,13109,"仙台坂遺跡",35.60697621,139.7403673,"0","1","0","1","1","1","0","0","0"
6.47670724302481e-314,13109,"西光寺貝塚",35.60031371,139.7328131,"0","1","0","1","0","0","0","0","0"
6.47670729243137e-314,13109,"大井鹿島遺跡",35.59667274,139.7301397,"0","1","0","1","1","0","0","1","0"
6.47670734183793e-314,13109,"大森貝塚",35.59305438,139.7303114,"0","1","0","0","0","0","0","0","0"
6.4767073912445e-314,13109,"荏原館跡",35.60455922,139.7080605,"0","0","0","0","0","0","1","0","0"
6.47670744065106e-314,13109,"品川区No.18遺跡",35.60782891,139.7416467,"0","0","0","1","0","0","0","0","0"
6.47670749005763e-314,13109,"大井林町古墳",35.60679337,139.7411009,"0","0","0","1","0","0","0","0","0"
6.47670753946419e-314,13109,"大井公園内古墳",35.60532457,139.7409449,"0","0","0","1","0","0","0","0","0"
6.47670758887076e-314,13109,"金子山遺跡",35.59370406,139.7196823,"0","0","0","0","0","0","1","0","0"
6.47670763827732e-314,13109,"梶原氏館跡",35.60181908,139.7380697,"0","1","0","0","0","0","0","0","0"
6.47670768768389e-314,13109,"品川台場（第一）遺跡",35.6250581,139.7556128,"0","0","0","0","0","0","0","1","0"
6.47670773709045e-314,13109,"大井金子山横穴墓群",35.59394495,139.7205441,"0","0","0","1","1","0","0","0","0"
6.47670778649702e-314,13109,"播磨国三日月藩森家上屋敷跡遺跡",35.63288776,139.7164976,"0","0","0","0","0","0","0","1","0"
6.47670783590358e-314,13109,"寿昌寺遺跡",35.62916453,139.7301923,"0","0","0","0","0","0","0","1","0"
6.47670788531014e-314,13109,"妙国寺北遺跡",35.61231165,139.7434728,"0","0","0","0","0","0","0","1","0"
6.47670793471671e-314,13109,"池田山遺跡",35.62978169,139.7227202,"0","0","0","0","0","0","0","1","0"
6.47670798412327e-314,13109,"南品川石積護岸遺跡",35.61387532,139.744527,"0","0","0","0","0","0","0","1","0"
6.47670803352984e-314,13109,"三木遺跡",35.61491723,139.7289666,"0","1","0","1","0","0","0","0","0"
6.47720066638531e-314,13110,"東京大学駒場構内遺跡",35.66038101,139.6851627,"1","1","0","0","0","1","0","1","0"
6.47720071579187e-314,13110,"駒場遺跡",35.65884679,139.6804591,"1","1","0","0","0","0","0","0","0"
6.47720076519844e-314,13110,"氷川遺跡",35.65337917,139.6875316,"1","1","1","1","1","1","1","1","0"
6.477200814605e-314,13110,"駒場高校遺跡",35.65477401,139.6854716,"0","1","0","0","0","0","0","0","0"
6.47720086401157e-314,13110,"日向遺跡",35.64762793,139.6994455,"0","1","0","0","0","0","0","0","0"
6.47720091341813e-314,13110,"大坂下遺跡",35.65273328,139.6915147,"0","1","0","0","0","0","0","0","0"
6.47720096282469e-314,13110,"旧練兵場遺跡",35.64628877,139.6910341,"0","1","0","0","0","0","0","0","0"
6.47720101223126e-314,13110,"東山貝塚遺跡",35.64782322,139.6866739,"1","1","1","1","0","1","1","1","0"
6.47720106163782e-314,13110,"烏森遺跡",35.64333137,139.6915834,"0","1","1","0","0","0","0","0","0"
6.47720111104439e-314,13110,"神社裏遺跡",35.64352667,139.6939866,"1","0","0","0","0","0","0","0","0"
6.47720116045095e-314,13110,"正覚寺前遺跡",35.64288496,139.7008531,"0","0","1","0","0","0","0","0","0"
6.47720120985752e-314,13110,"新富士遺跡",35.64402888,139.7051446,"0","1","1","0","0","0","0","1","0"
6.47720125926408e-314,13110,"八幡神社裏遺跡",35.63989954,139.6997201,"0","1","0","0","0","0","0","0","0"
6.47720130867065e-314,13110,"永隆寺東方遺跡",35.63666288,139.70281,"0","1","0","0","0","0","0","0","0"
6.47720135807721e-314,13110,"中目黒遺跡",35.63607692,139.7015397,"1","1","0","0","0","0","1","1","0"
6.47720140748378e-314,13110,"祐天寺東方遺跡",35.635895,139.697983,"0","1","0","0","0","0","0","0","0"
6.47720145689034e-314,13110,"旧金比羅社遺跡",35.63275639,139.7054879,"0","1","0","0","0","0","0","0","0"
6.4772015062969e-314,13110,"大塚山古墳",35.632854,139.701523,"0","0","0","1","0","0","0","0","0"
6.47720155570347e-314,13110,"雅叙園遺跡",35.63236011,139.7136411,"0","1","0","0","0","0","0","0","0"
6.47720160511003e-314,13110,"目黒不動遺跡",35.62857065,139.7075822,"0","1","1","0","0","0","0","0","0"
6.4772016545166e-314,13110,"旧競馬場遺跡",35.63130536,139.7057626,"0","1","0","0","0","0","0","0","0"
6.47720170392316e-314,13110,"油面遺跡",35.63208669,139.6955316,"0","1","0","0","0","0","0","1","0"
6.47720175332973e-314,13110,"目黒高校裏遺跡",35.63694191,139.693815,"0","1","0","0","0","0","0","0","0"
6.47720180273629e-314,13110,"油面西遺跡",35.63242154,139.6906907,"0","1","0","0","0","0","0","0","0"
6.47720185214286e-314,13110,"狐塚古墳",35.62368702,139.6888711,"0","0","0","1","0","0","0","0","0"
6.47720190154942e-314,13110,"三合塚",35.61344615,139.6881545,"0","0","0","0","0","0","0","0","1"
6.47720195095599e-314,13110,"高木神社裏遺跡",35.61685121,139.6873649,"0","1","0","0","0","0","0","0","0"
6.47720200036255e-314,13110,"富士見台遺跡",35.61325077,139.6853049,"0","1","0","0","0","0","0","0","0"
6.47720204976912e-314,13110,"南遺跡",35.61210641,139.6873992,"0","1","0","0","0","1","1","1","0"
6.47720209917568e-314,13110,"東が丘遺跡",35.62913927,139.6627422,"0","1","0","0","0","0","0","0","0"
6.47720214858224e-314,13110,"柿の木坂遺跡",35.6217545,139.6782732,"0","1","0","0","0","0","0","0","0"
6.47720219798881e-314,13110,"環七通り遺跡",35.62602431,139.6772433,"1","0","0","0","0","0","0","0","0"
6.47720224739537e-314,13110,"東光寺裏山遺跡",35.62084051,139.6726427,"1","1","0","0","0","1","1","1","0"
6.47720229680194e-314,13110,"宮前遺跡",35.61911017,139.6670466,"0","1","0","0","0","0","0","0","0"
6.4772023462085e-314,13110,"化坂遺跡",35.61777053,139.6650896,"0","1","0","0","0","0","0","0","0"
6.47720239561507e-314,13110,"衾自由通遺跡",35.62215219,139.6670122,"0","1","0","0","0","0","0","0","0"
6.47720244502163e-314,13110,"衾町公園付近遺跡",35.62402199,139.6657419,"0","1","0","0","0","0","0","0","0"
6.4772024944282e-314,13110,"平町遺跡",35.61857292,139.6783419,"0","1","0","0","0","0","0","0","0"
6.47720254383476e-314,13110,"十一中付近遺跡",35.60934314,139.6784728,"0","1","0","0","0","0","0","0","0"
6.47720259324133e-314,13110,"大岡山遺跡",35.60780795,139.683245,"0","1","0","0","0","0","0","0","0"
6.47720264264789e-314,13110,"東京工業大学構内遺跡",35.60613316,139.6832107,"0","1","0","0","0","0","0","0","0"
6.47720279086758e-314,13110,"伊勢脇遺跡",35.64012275,139.6980035,"0","1","0","0","0","0","0","0","0"
6.47720284027415e-314,13110,"碑文谷殿山遺跡",35.62276607,139.682451,"0","0","0","0","0","0","1","0","0"
6.47720288968071e-314,13110,"伝目黒氏館跡遺跡",35.64531228,139.7028444,"0","0","0","0","0","0","1","0","0"
6.47720293908728e-314,13110,"大橋遺跡",35.65446715,139.684373,"1","1","1","1","0","1","1","1","0"
6.47720298849384e-314,13110,"駒場御用屋敷跡遺跡",35.65307231,139.685094,"0","0","0","0","0","0","0","1","0"
6.47720303790041e-314,13110,"円融寺遺跡",35.62014271,139.6898324,"0","1","0","0","0","0","1","1","0"
6.47720308730697e-314,13110,"茶屋坂遺跡",35.640827,139.705872,"1","0","0","0","0","0","0","1","0"
6.47720313671354e-314,13110,"恵比寿遺跡",35.640392,139.713776,"1","1","1","0","0","0","0","1","0"
6.4772031861201e-314,13110,"蛇崩遺跡",35.64154572,139.6855066,"0","1","0","0","0","0","0","0","0"
6.47720323552667e-314,13110,"土器塚遺跡",35.65566243,139.6816957,"1","1","1","0","0","0","0","1","0"
6.47720328493323e-314,13110,"鉢山町・猿楽町17番遺跡",35.64944134,139.6977975,"1","1","1","0","0","0","0","1","0"
6.47720338374636e-314,13110,"菅刈遺跡",35.65030619,139.6939523,"0","1","0","0","0","0","1","1","0"
6.47720343315292e-314,13110,"駒場北遺跡",35.66160835,139.6802875,"0","1","0","0","0","0","0","0","0"
6.47720348255949e-314,13110,"下目黒遺跡",35.62608701,139.7063806,"0","1","0","0","0","0","0","0","0"
6.47720353196605e-314,13110,"堀ノ内遺跡",35.62388237,139.6893861,"0","0","0","0","0","0","1","1","0"
6.47720358137262e-314,13110,"本郷遺跡",35.62086833,139.6854036,"0","1","0","0","0","0","0","0","0"
6.47720363077918e-314,13110,"下目黒北遺跡",35.62991011,139.7016427,"0","1","0","0","0","0","1","1","0"
6.47769473203115e-314,13111,"亀塚付近・丸子多摩川園北貝塚",35.58883561,139.6674392,"0","1","0","0","0","0","0","0","0"
6.47769478143771e-314,13111,"浅間神社古墳",35.58743962,139.6687695,"0","1","1","1","0","0","0","0","0"
6.47769483084428e-314,13111,"浅間神社付近横穴墓群",35.58691091,139.6688781,"0","0","0","1","1","0","0","0","0"
6.47769488025084e-314,13111,"宝来公園内横穴墓",35.59491805,139.6639081,"0","0","0","1","1","0","0","0","0"
6.47769492965741e-314,13111,"田園調布埴輪工房址",35.59703283,139.6704679,"0","0","0","1","0","0","0","0","0"
6.47769497906397e-314,13111,"下沼部牡若谷横穴墓",35.59304569,139.6685298,"0","0","0","1","1","0","0","0","0"
6.47769502847054e-314,13111,"下沼部一本木谷横穴墓",35.59697895,139.6670555,"0","0","0","1","1","0","0","0","0"
6.4776950778771e-314,13111,"西岡19号墳",35.59761202,139.6587397,"0","0","0","1","0","0","0","0","0"
6.47769512728366e-314,13111,"西岡20号墳",35.59596871,139.6578784,"0","0","0","1","0","0","0","0","0"
6.47769517669023e-314,13111,"西岡21号墳",35.59571279,139.6579115,"0","0","0","1","0","0","0","0","0"
6.47769522609679e-314,13111,"西岡22号墳",35.59556462,139.6581103,"0","0","0","1","0","0","0","0","0"
6.47769527550336e-314,13111,"西岡23号墳",35.59544897,139.6582659,"0","0","0","1","0","0","0","0","0"
6.47769532490992e-314,13111,"西岡24号墳",35.59520469,139.6586951,"0","0","0","1","0","0","0","0","0"
6.47769537431649e-314,13111,"一本松古墳(西岡25号墳）",35.59766486,139.660401,"0","0","0","1","0","0","0","0","0"
6.47769542372305e-314,13111,"西岡26号墳",35.59732463,139.6602508,"0","0","0","1","0","0","0","0","0"
6.47769547312962e-314,13111,"西岡27号墳",35.596112,139.6598109,"0","0","0","1","0","0","0","0","0"
6.47769552253618e-314,13111,"西岡28号墳",35.59584821,139.6602231,"0","0","0","1","0","0","0","0","0"
6.47769557194275e-314,13111,"西岡29号墳",35.59610788,139.6593983,"0","0","0","1","0","0","0","0","0"
6.47769562134931e-314,13111,"西岡30号墳",35.59568898,139.6594643,"0","0","0","1","0","0","0","0","0"
6.47769567075588e-314,13111,"西岡31号墳",35.59519127,139.6593099,"0","0","0","1","0","0","0","0","0"
6.47769572016244e-314,13111,"西岡32号墳",35.59476115,139.6591834,"0","0","0","1","0","0","0","0","0"
6.477695769569e-314,13111,"西岡33号墳",35.59527542,139.6606553,"0","0","0","1","0","0","0","0","0"
6.47769581897557e-314,13111,"浅間様古墳(西岡34号墳）",35.59448064,139.6608623,"0","0","0","1","0","0","0","0","0"
6.47769586838213e-314,13111,"西岡35号墳",35.59369521,139.6613682,"0","0","0","1","0","0","0","0","0"
6.4776959177887e-314,13111,"観音塚古墳(西岡36号墳）",35.59444324,139.6625296,"0","0","0","1","0","0","0","0","0"
6.47769596719526e-314,13111,"多摩川台古墳群1～8号墳",35.59098393,139.6653353,"0","0","0","1","0","0","0","0","0"
6.47769606600839e-314,13111,"下沼部狐塚1・2号墳",35.5931476,139.6707426,"0","0","0","1","0","0","0","0","0"
6.47769611541496e-314,13111,"東光院裏遺跡",35.58384688,139.6732746,"0","0","0","0","0","0","1","0","0"
6.47769616482152e-314,13111,"石塚古墳",35.58177573,139.6774303,"0","0","0","1","0","0","0","0","0"
6.47769621422809e-314,13111,"白山神社横穴墓",35.57892677,139.6833003,"0","0","0","1","1","0","0","0","0"
6.47769626363465e-314,13111,"増明院内横穴墓",35.57543632,139.6870554,"0","0","0","1","1","0","0","0","0"
6.47769631304121e-314,13111,"灰塚",35.57255659,139.6872485,"0","0","0","0","0","0","1","0","0"
6.47769636244778e-314,13111,"南久が原二丁目横穴墓群",35.57589009,139.6849954,"0","0","0","1","1","0","0","0","0"
6.47769641185434e-314,13111,"亀甲山古墳（西岡46号墳）",35.58937143,139.6672172,"0","0","0","1","0","0","0","0","0"
6.47769646126091e-314,13111,"西岡47号墳",35.5914479,139.6673245,"0","0","0","1","0","0","0","0","0"
6.47769651066747e-314,13111,"下沼部汐見台横穴墓群",35.59169219,139.6665735,"0","0","0","1","1","0","0","0","0"
6.47769656007404e-314,13111,"宝莱山（蓬莱塚）古墳",35.59286127,139.6632476,"0","0","0","1","0","0","0","0","0"
6.4776966094806e-314,13111,"上沼部宝来横穴墓群",35.59404778,139.6622981,"0","0","0","1","1","0","0","0","0"
6.47769665888717e-314,13111,"上沼部花野横穴墓群",35.59408267,139.6616543,"0","0","0","1","1","0","0","0","0"
6.47769670829373e-314,13111,"上沼部新居里横穴墓群",35.59460613,139.6619011,"0","0","0","1","1","0","0","0","0"
6.4776967577003e-314,13111,"上沼部吹上北部横穴墓群",35.59931764,139.6603512,"0","0","0","1","1","0","0","0","0"
6.47769680710686e-314,13111,"上沼部吹上南部横穴墓群",35.59718903,139.6582484,"0","0","0","1","1","0","0","0","0"
6.47769685651343e-314,13111,"上沼部29番地横穴墓",35.59610725,139.6576046,"0","0","0","1","1","0","0","0","0"
6.47769690591999e-314,13111,"田園調布本町貝塚",35.58467801,139.6761517,"0","1","0","0","0","0","0","0","0"
6.47769695532655e-314,13111,"田園調布本町24番横穴墓",35.58391891,139.6745531,"0","0","0","1","1","0","0","0","0"
6.47769700473312e-314,13111,"田園調布本町26番横穴墓",35.5827497,139.6743063,"0","0","0","1","1","0","0","0","0"
6.47769705413968e-314,13111,"下沼部貝塚",35.58533812,139.6724802,"0","1","1","0","0","0","0","1","0"
6.47769710354625e-314,13111,"雪ヶ谷行人塚",35.5965309,139.6847028,"0","0","0","0","1","1","0","0","0"
6.47769715295281e-314,13111,"西岡49号墳",35.58545938,139.6709538,"0","0","0","1","0","0","0","0","0"
6.47769720235938e-314,13111,"西岡50号墳",35.58590436,139.6708465,"0","0","0","1","0","0","0","0","0"
6.47769725176594e-314,13111,"西岡51号墳",35.58488351,139.6716083,"0","0","0","1","0","0","0","0","0"
6.47769730117251e-314,13111,"西岡52号墳",35.5844996,139.6722949,"0","0","0","1","0","0","0","0","0"
6.47769735057907e-314,13111,"西岡53号墳",35.5810443,139.676801,"0","0","0","1","0","0","0","0","0"
6.47769739998564e-314,13111,"西岡54号墳",35.58182961,139.6781743,"0","0","0","1","0","0","0","0","0"
6.4776974493922e-314,13111,"鵜木大塚古墳",35.59133995,139.6771517,"0","0","0","1","0","0","0","0","0"
6.47769749879876e-314,13111,"雪ヶ谷貝塚",35.58976951,139.6844687,"1","1","1","1","0","1","0","0","0"
6.47769754820533e-314,13111,"勝海舟墓所付近遺跡",35.60212279,139.6920433,"0","1","0","0","0","0","0","0","0"
6.47769759761189e-314,13111,"上池上遺跡",35.59277077,139.7019138,"0","1","0","0","0","0","0","0","0"
6.47769764701846e-314,13111,"馬込貝塚",35.59549274,139.7035017,"0","1","0","0","0","0","0","0","0"
6.47769769642502e-314,13111,"南馬込一丁目横穴墓群",35.59316087,139.7128043,"0","0","0","1","1","0","0","0","0"
6.47769774583159e-314,13111,"天満宮付近貝塚",35.58939185,139.7166881,"0","1","0","0","0","0","0","0","0"
6.47769779523815e-314,13111,"馬込一丁目貝塚",35.58647772,139.7140918,"0","1","0","0","0","0","0","0","0"
6.47769784464472e-314,13111,"塚越横穴墓群",35.58682673,139.7028265,"0","0","0","1","1","0","0","0","0"
6.47769789405128e-314,13111,"長遠寺貝塚",35.59124845,139.7096019,"0","1","1","0","0","0","0","0","0"
6.47769794345785e-314,13111,"上池上（子安八幡神社裏）遺跡",35.58900204,139.6986138,"0","0","1","0","0","0","0","0","0"
6.47769799286441e-314,13111,"大谷・下谷遺跡",35.58769331,139.7014033,"1","1","0","0","0","0","0","0","0"
6.47769804227098e-314,13111,"山王一丁目横穴墓群",35.59301536,139.7217452,"0","0","0","1","1","0","0","0","0"
6.47769809167754e-314,13111,"大森貝塚",35.59301536,139.7303283,"0","1","0","0","0","0","0","0","0"
6.47769809266567e-314,13111,"大森・山王鎌倉街道下ッ道関連遺跡",35.59189863,139.7288048,"0","0","0","0","0","0","1","0","0"
