JASID,経度,緯度
13117000100,139.6972722,35.78768443
13117000200,139.6909207,35.78657043
13117000300,139.7145969,35.78613812
13117000400,139.7092754,35.78541401
13117000500,139.712228,35.7839379
13117000600,139.7160389,35.78396575
13117000700,139.7170345,35.78282384
13117000800,139.7056019,35.77984366
13117000900,139.7171313,35.77942863
13117001000,139.7149684,35.7790944
13117001100,139.7153461,35.77789671
13117001200,139.7122218,35.77544557
13117001300,139.7079303,35.77360717
13117001400,139.7085483,35.77483277
13117001500,139.7193629,35.77558484
13117001600,139.7180629,35.76966832
13117001700,139.7145954,35.76835906
13117001800,139.7220455,35.76866549
13117001900,139.7293239,35.7586086
13117002000,139.725307,35.76289895
13117002100,139.7303226,35.75840968
13117002200,139.7328975,35.75601366
13117002300,139.7268255,35.75233628
13117002400,139.7291601,35.74960878
13117002500,139.7262419,35.74818774
13117002600,139.7302587,35.74782551
13117002700,139.7428408,35.74611874
13117002800,139.7459307,35.74667603
13117002900,139.7431154,35.74664817
13117003000,139.7547197,35.74386169
13117003100,139.7523851,35.73773108
13117003200,139.7624359,35.73559222
13117003300,139.7321573,35.78544019
13117003400,139.7322603,35.78374128
13117003500,139.7345606,35.7798977
13117003600,139.7584558,35.7674187
13117003700,139.74256,35.76658299
13117003800,139.7305841,35.75213726
13117003900,139.7227056,35.75462096
13117004000,139.7518616,35.74189019
13117004100,139.7576637,35.73804458
13117004102,139.7558398,35.73777288
13117004103,139.7557883,35.73759174
13117004104,139.7559428,35.73742453
13117004105,139.7560286,35.73722946
13117004200,139.7394357,35.76833798
13117004300,139.7347322,35.77591466
13117004400,139.7449007,35.74205042
13117004500,139.725513,35.76342827
13117004600,139.7391672,35.75018686
13117004700,139.7275011,35.75690203
13117004800,139.7047223,35.78487154
13117004900,139.7145221,35.77628119
13117005000,139.7299257,35.77374201
