JASID,経度,緯度
1310100100,139.757489,35.68619003
1310100200,139.7550845,35.6866013
1310100300,139.7568012,35.6844541
1310100400,139.751926,35.68495605
1310100500,139.7534709,35.68565319
1310100600,139.7535053,35.68158178
1310100800,139.7510672,35.69479204
1310100900,139.7491794,35.69628581
1310101000,139.7438231,35.67281761
1310101100,139.7395316,35.6742121
1310101200,139.7591696,35.69663226
1310101300,139.7612639,35.6988349
1310101400,139.7683707,35.68525565
1310101500,139.73814,35.68414911
1310101600,139.7650405,35.69900219
1310101700,139.7551184,35.6704748
1310101800,139.7730602,35.6933313
1310101900,139.7393599,35.67535557
1310102000,139.7811283,35.69466967
1310102100,139.7498313,35.67437944
1310102200,139.754735,35.69037522
1310102400,139.7445784,35.67859066
1310102500,139.769836,35.696224
1310102600,139.7661052,35.69560776
1310102700,139.7569037,35.66994487
1310102800,139.748561,35.67075371
1310102900,139.7647658,35.68849034
1310103000,139.7700186,35.68592491
1310103100,139.7517137,35.68965024
1310103200,139.7593756,35.69116723
1310103300,139.7555304,35.69325849
1310103500,139.7449217,35.6801245
1310103600,139.7719215,35.70110099
1310103700,139.7464324,35.67343119
1310103800,139.7515764,35.68912043
1310103900,139.7453681,35.67122785
1310104000,139.7624312,35.68757014
1310104100,139.7401839,35.67928786
1310104200,139.7371627,35.68084957
1310104300,139.7781414,35.69349859
1310104400,139.7383986,35.67886955
1310104500,139.7386046,35.68238336
1310104600,139.7395133,35.68900116
1310104700,139.7407675,35.67647114
1310104800,139.779961,35.69405625
1310104900,139.739685,35.68690979
1310105000,139.7315483,35.68610111
1310105100,139.767197,35.681561
1310105200,139.7638732,35.67714047
1310105300,139.7607833,35.67529979
1310105400,139.7803043,35.69330341
1310105500,139.7426901,35.68310842
1310105600,139.7464141,35.69089728
1310105700,139.7324409,35.68314519
1310105800,139.7413855,35.67348697
1310106000,139.7498656,35.70120476
1310106100,139.7615386,35.69730142
1310106200,139.758174,35.69253353
1310106300,139.767197,35.681561
1310106400,139.7719273,35.69720694
1310106500,139.7404933,35.69527317
1310106600,139.767197,35.681561
1310106700,139.7780041,35.6941399
1310106800,139.7362174,35.68905693
1310106900,139.7341232,35.68504146
1310107000,139.75172,35.69695497
1310107100,139.7500377,35.68272514
1310107200,139.7725739,35.70048762
1310107300,139.7744679,35.69812702
1310107400,139.758792,35.67516035
1310107500,139.7490073,35.67131152
1310107600,139.7632895,35.67432366
1310107700,139.7535735,35.69398344
1310107800,139.7449565,35.70079368
1310107900,139.7511016,35.67613647
1310108000,139.7409896,35.68551552
1310108100,139.7671004,35.69758024
1310108200,139.7373504,35.68551552
1310108300,139.7590323,35.67376587
1310108400,139.7775578,35.69321976
1310108500,139.7374877,35.68730019
1310108600,139.7762875,35.69358224
1310108700,139.7747222,35.70003378
1310108800,139.7601653,35.69063744
1310108900,139.7342948,35.6845674
1310109000,139.7721275,35.70327562
1310109100,139.7489043,35.67329174
1310109200,139.7800983,35.69294093
1310109300,139.7595134,35.69684344
