"JASID","経度","緯度"
1311500100,139.604657725038,35.7215860223227
1311500300,139.602460458889,35.7213630372198
1311500400,139.597173287955,35.7197742485694
1311500600,139.59878690516,35.7226173215019
1311500700,139.63108689648,35.7173483488927
1311500800,139.627790995947,35.7172647263011
1311500900,139.627070018687,35.7187699418528
1311501000,139.623465129771,35.7182403326292
1311501100,139.619834898494,35.722331363414
1311501200,139.595182016244,35.7128055040362
1311501300,139.597447945896,35.7150355685915
1311501400,139.595799996939,35.7160112016798
1311501500,139.587577904396,35.7171043033363
1311501600,139.610667525191,35.7164574916469
1311501700,139.601341402685,35.7174331078583
1311501800,139.620855876056,35.7164006061625
1311501900,139.617285319546,35.7173204736419
1311502100,139.619551249853,35.7179615881196
1311502200,139.625593729798,35.7162333567757
1311502300,139.621473856751,35.7136130634659
1311502400,139.623327800146,35.7163448560515
1311502500,139.639847966237,35.7080689932403
1311502600,139.614063038336,35.7040541469689
1311502700,139.6084359286,35.7067564273284
1311502800,139.608298598975,35.7084569858328
1311502900,139.606353915678,35.710603543545
1311503000,139.607989609282,35.7049721949288
1311503100,139.601947128682,35.7067564273284
1311503200,139.610114826666,35.7038032338935
1311503300,139.616637958991,35.7009594897379
1311503400,139.623799380709,35.693012606565
1311503500,139.62283807595,35.6952595226836
1311503700,139.622220095255,35.6961796346759
1311503800,139.624245698718,35.6996926913246
1311503900,139.621341480981,35.7010152506106
1311504000,139.616912616932,35.7025207709267
1311504100,139.632715912214,35.6858528347796
1311504200,139.631273956386,35.6879721144784
1311504300,139.627106353796,35.6901678538759
1311504400,139.631790885178,35.6929129093091
1311504500,139.632374532812,35.6940839933574
1311504600,139.624100454967,35.6913514378719
1311504700,139.626538045996,35.6936099850923
1311504800,139.629532872271,35.6954105193301
1311504900,139.63680145351,35.6873865292026
1311505000,139.63408920323,35.6880278833687
1311505100,139.635393829433,35.6875259545062
1311505200,139.643599243775,35.6828969024712
1311505300,139.638003082493,35.6847931743494
1311505400,139.639582367292,35.683398862586
1311505600,139.642534943762,35.6828969024712
1311505700,139.64013168383,35.6830921111535
1311505800,139.641573639003,35.6847652887784
1311505900,139.641127319685,35.6864105452541
1311506000,139.657343921961,35.6835046375596
1311506100,139.649865260345,35.6868637106377
1311506200,139.647187343126,35.6877839189564
1311506300,139.652159748901,35.6856518665046
1311506400,139.654871999181,35.6880221150651
1311506500,139.651267110265,35.6872134473887
1311506600,139.646906910373,35.6905317132498
1311506700,139.660622760437,35.6909394077771
1311506800,139.662614032148,35.6936162124348
1311507000,139.655970632255,35.6881894241735
1311507100,139.65954118942,35.6895836522106
1311507200,139.653824,35.685158
1311507600,139.604323121186,35.6837613860418
1311507700,139.588961370319,35.6940979345153
1311507800,139.613695831124,35.682032413789
1311507900,139.607687683258,35.6820045272531
1311508000,139.61002227805,35.6847374029318
1311508100,139.623514862017,35.6796898759574
1311508200,139.616751404812,35.6819487533542
1311508300,139.634899779917,35.6725989252946
1311508400,139.631775542725,35.6752763464028
1311508500,139.624891893501,35.6747984240377
1311508600,139.630316392587,35.6767785524597
1311508700,139.633234635341,35.6783681974922
1311508900,139.647782368288,35.6708551224911
1311509000,139.639792100726,35.6729019167594
1311509100,139.649825153127,35.6747199242506
1311509200,139.647890986685,35.6770728564842
1311509300,139.652194081962,35.6794052245354
1311509400,139.631823272923,35.6807496041675
1311509500,139.649590602404,35.683852045077
1311510100,139.605868073579,35.6863826594506
1311510200,139.605895341007,35.7057528021821
1311510300,139.609153523217,35.7029947283528
1311510400,139.592394597203,35.6916442159619
1311510500,139.592420528649,35.6867081379573
1311510600,139.610090942208,35.6816698827431
1311510700,139.604803772256,35.681781429828
1311510800,139.600752564022,35.6885855789032
1311511000,139.616133423463,35.6845979730205
1311511100,139.621660919277,35.6766221595849
1311511200,139.653131553174,35.7002740623489
1311511500,139.599645212045,35.7207219511738
1311511700,139.604082794997,35.6871913334213
1311511800,139.607516022536,35.6853508924977
1311511900,139.600649566803,35.6862153470847
1311512000,139.596712062418,35.6860388859274
1311512100,139.590403325492,35.6926201358761
1311512300,139.61913019047,35.6985495704003
1311512400,139.643015594831,35.6888644258731
1311512500,139.648045650011,35.6868358247267
1311512700,139.595491005937,35.7114953128606
1311512800,139.62326113869,35.6901678538759
1311512900,139.62892596413,35.6885784433969
1311513000,139.631001241797,35.6916860407078
1311513100,139.622862548915,35.6770126050461
1311513200,139.596059749971,35.688966815592
1311513300,139.596211984506,35.7099899588375
1311513500,139.658717212977,35.6790426826167
1311513600,139.656210958445,35.6790147950359
1311513700,139.64225487182,35.6687074969672
1311513800,139.60666290668,35.7166804904785
1311513900,139.603938939646,35.7263486228667
1311514000,139.607063177493,35.7265158510209
1311514100,139.605895879605,35.7247878052249
1311514200,139.608228282202,35.7242617980684
1311514300,139.610633733347,35.7284389538132
1311514400,139.609844091275,35.7269896625722
1311514500,139.611629369858,35.723087594123
1311514600,139.61193836086,35.7206068947306
1311514700,139.614753720688,35.7200457555132
1311514800,139.616230009578,35.7192931628105
1311514900,139.616470334458,35.7261498545746
1311515000,139.620821542995,35.7298630653277
1311515100,139.623293467085,35.7287482483481
1311515200,139.62267548639,35.7270759936221
1311515300,139.624769754665,35.7249856258454
1311515400,139.622853489591,35.7081247512676
1311515500,139.623334141316,35.7060617644264
1311515600,139.630475255317,35.7092677338443
1311515700,139.635075779434,35.7061175217306
1311515800,139.633427830477,35.7059781268016
1311515900,139.636689396639,35.7087101821443
1311516000,139.637410373898,35.7069817501745
1311516100,139.639607640047,35.7105500840189
1311516200,139.64177057248,35.6995657970881
1311516300,139.646611422786,35.7009319452748
1311516400,139.652479239418,35.7040657316337
1311516500,139.656152791837,35.6991588324352
1311516600,139.66016966832,35.6980993477082
1311516700,139.637320177946,35.6734876072804
1311516800,139.644040149747,35.6722775433842
1311516900,139.647473377286,35.6726680079728
1311517000,139.650816447586,35.6778084448621
1311517100,139.655283985438,35.6769510561602
1311517200,139.651953755773,35.6813852407781
1311517300,139.650774897032,35.6820926622347
1311517400,139.662476702522,35.6927239541975
1311517500,139.66292302184,35.6919711035123
1311517600,139.627432480931,35.6771411057286
1311517700,139.610530195565,35.7179627235104
1311517800,139.629492417454,35.6775873227117
1311517900,139.616397632801,35.7040262649413
1311518000,139.637694092146,35.6831199973093
1311518100,139.625437470224,35.6774030454055
1311518300,139.609429911841,35.7243732861097
1311518400,139.648734665707,35.6846517908917
1311518500,139.649241505493,35.6784291440134
1311518600,139.634123535636,35.6905653659889
1311518700,139.645281525793,35.6888086565039
