JASID,経度,緯度
1311000100,139.6851627,35.66038101
1311000200,139.6804591,35.65884679
1311000300,139.6875316,35.65337917
1311000400,139.6854716,35.65477401
1311000500,139.6994455,35.64762793
1311000600,139.6915147,35.65273328
1311000700,139.6910341,35.64628877
1311000800,139.6866739,35.64782322
1311000900,139.6915834,35.64333137
1311001000,139.6939866,35.64352667
1311001100,139.7008531,35.64288496
1311001200,139.7051446,35.64402888
1311001300,139.6997201,35.63989954
1311001400,139.70281,35.63666288
1311001500,139.7015397,35.63607692
1311001600,139.697983,35.635895
1311001700,139.7054879,35.63275639
1311001800,139.701523,35.632854
1311001900,139.7136411,35.63236011
1311002000,139.7075822,35.62857065
1311002100,139.7057626,35.63130536
1311002200,139.6955316,35.63208669
1311002300,139.693815,35.63694191
1311002400,139.6906907,35.63242154
1311002500,139.6888711,35.62368702
1311002600,139.6881545,35.61344615
1311002700,139.6873649,35.61685121
1311002800,139.6853049,35.61325077
1311002900,139.6873992,35.61210641
1311003000,139.6627422,35.62913927
1311003100,139.6782732,35.6217545
1311003200,139.6772433,35.62602431
1311003300,139.6726427,35.62084051
1311003400,139.6670466,35.61911017
1311003500,139.6650896,35.61777053
1311003600,139.6670122,35.62215219
1311003700,139.6657419,35.62402199
1311003800,139.6783419,35.61857292
1311003900,139.6784728,35.60934314
1311004000,139.683245,35.60780795
1311004100,139.6832107,35.60613316
1311004400,139.6980035,35.64012275
1311004500,139.682451,35.62276607
1311004600,139.7028444,35.64531228
1311004700,139.684373,35.65446715
1311004800,139.685094,35.65307231
1311004900,139.6898324,35.62014271
1311005000,139.705872,35.640827
1311005100,139.713776,35.640392
1311005200,139.6855066,35.64154572
1311005300,139.6816957,35.65566243
1311005400,139.6977975,35.64944134
1311005600,139.6939523,35.65030619
1311005700,139.6802875,35.66160835
1311005800,139.7063806,35.62608701
1311005900,139.6893861,35.62388237
1311006000,139.6854036,35.62086833
1311006100,139.7016427,35.62991011
