JASID,経度,緯度
1310313900,139.7264058,35.66492106
1310314000,139.7352389,35.67579942
1310314100,139.7493556,35.65614573
1310314200,139.7323151,35.63605966
1310314300,139.7436448,35.66585452
1310314400,139.7427693,35.64445803
1310314500,139.7344609,35.63605966
1310314502,139.7339802,35.63769197
1310314600,139.742838,35.66121027
1310314700,139.7596834,35.65680128
1310314800,139.7417908,35.65109797
1310314901,139.7491173,35.66666114
1310314902,139.7517093,35.66565701
1310314903,139.753967,35.66482092
1310314904,139.7563016,35.66403991
1310315000,139.7505627,35.64759672
1310315100,139.7538297,35.66113896
1310315200,139.741333,35.653812
1310315300,139.7309075,35.66112659
1310315400,139.7392331,35.65830922
1310315500,139.7408467,35.64562982
1310315600,139.7271824,35.65049816
1310315700,139.7348557,35.64243525
1310315702,139.736847,35.64173772
1310315800,139.7395592,35.6423934
1310315900,139.7308388,35.63159505
1310316000,139.7344265,35.6379989
1310316100,139.7422028,35.64762462
1310316200,139.7418251,35.66298153
1310316300,139.7430783,35.64529503
1310316400,139.7405892,35.64894981
1310316500,139.7341862,35.6600387
1310316600,139.7338772,35.6608058
1310316700,139.7387867,35.64041241
1310316800,139.7312657,35.67671891
1310316900,139.7357442,35.66790555
1310317000,139.7309075,35.661545
1310317100,139.7292211,35.66525578
1310317200,139.7328603,35.6643632
1310317300,139.7505592,35.66839045
1310317400,139.7433701,35.66179605
1310317500,139.7351475,35.66116843
1310317600,139.7344835,35.67328936
1310317700,139.7326413,35.64186328
1310317800,139.7440361,35.66709347
1310317900,139.7575033,35.65966055
1310318000,139.7452892,35.6685578
1310318101,139.7568338,35.66546245
1310318102,139.7498897,35.66777683
1310318103,139.7484478,35.66615908
1310318104,139.7544477,35.66507195
1310318200,139.740219,35.661404
1310318300,139.7556322,35.6573313
1310318500,139.7374993,35.63840348
1310318600,139.7329846,35.6624934
1310318700,139.7349202,35.66519999
1310318800,139.7505338,35.6629939
1310318900,139.7444516,35.66286996
1310319000,139.7503622,35.66458383
1310319100,139.75716,35.65921423
