"JASID","経度","緯度"
1330800100,138.989000856163,35.7775138890408
1330800200,138.998153763294,35.7736997596532
1330800300,139.001473420308,35.7731148043413
1330800400,139.011704439422,35.7763459272917
1330800500,139.021190898654,35.7724690333137
1330800600,139.025080508841,35.7744027052903
1330800700,139.022065939649,35.7766801742627
1330800800,139.023988547202,35.7770979828599
1330800900,139.024434865538,35.779632627971
1330801000,139.034940540956,35.7801061233733
1330801100,139.038717094524,35.7789363037675
1330801400,139.038614097959,35.782947040284
1330801500,139.04901677845,35.7835040711813
1330801600,138.998386441162,35.793649898334
1330801700,139.078851523015,35.7867626249957
1330801800,139.079297842333,35.806394665029
1330801900,139.087606251275,35.8086777927277
1330802000,139.094026385725,35.8126591879979
1330802100,139.095434008492,35.807536236286
1330802200,139.095056352677,35.8069515299797
1330802300,139.093614396849,35.8046961967873
1330802400,139.112050828995,35.8111557464705
1330802500,139.11314946207,35.8125756634188
1330802600,139.113389790879,35.8001018011155
1330802700,139.116273701226,35.7997676526318
1330802800,139.126599134621,35.8166334248607
1330802900,139.13473588546,35.8147959706666
1330803000,139.131577317172,35.8129584803216
1330803100,139.134255234391,35.8122067662148
1330803200,139.14139634741,35.8182202764897
1330803300,139.139748398453,35.8138772312076
1330803400,139.146477525216,35.814712450061
1330803500,139.150631730014,35.8149351746667
1330803600,139.153137987165,35.8154641404464
1330803700,139.151696031337,35.8174964521074
1330803800,139.153172320226,35.8129306349715
1330803900,139.156605547766,35.808420243069
1330804000,139.159695452551,35.8097288400903
1330804100,139.159661120799,35.8111766244123
1330804200,139.161755389074,35.8140164311101
1330804300,139.167214220075,35.8090606237746
1330804400,139.168415849714,35.8079747588095
1330804500,139.167591874581,35.8071116255473
1330804600,139.165102785925,35.830247881107
1330804700,139.164896791487,35.8278818657164
1330804800,139.163969821099,35.8269354393838
1330804900,139.163283175591,35.8247641845735
1330805000,139.080053148315,35.8157216635429
1330805100,139.121140305584,35.8292160301608
