JASID,経度,緯度
13201000100,139.183995,35.68013177
13201000200,139.195153,35.67664574
13201000300,139.2118666,35.67152417
13201000400,139.2160723,35.67110581
13201000500,139.2177889,35.67333704
13201000600,139.2217839,35.67653165
13201000700,139.1927497,35.66590782
13201000800,139.2041418,35.66901397
13201000900,139.191907,35.65450908
13201001000,139.1851264,35.64600017
13201001100,139.2269338,35.67290601
13201001200,139.2327703,35.67262711
13201001300,139.2343552,35.67913575
13201001400,139.2467685,35.67773594
13201001500,139.2599803,35.70302121
13201001600,139.2541438,35.70309091
13201001700,139.258407,35.70053845
13201001800,139.2651541,35.69673721
13201001900,139.2682011,35.69471575
13201002000,139.2625268,35.69984144
13201002100,139.261182,35.69901341
13201002200,139.2633517,35.69844495
13201002300,139.2766694,35.69798164
13201002400,139.2727302,35.69212923
13201002500,139.279116,35.68945238
13201002600,139.2771064,35.69202811
13201002700,139.2830657,35.68929199
13201002800,139.2823791,35.68737492
13201002900,139.2883443,35.68761891
13201003000,139.2902326,35.68758405
13201003100,139.2998027,35.68496979
13201003200,139.291799,35.69335256
13201003400,139.314106,35.68406912
13201003500,139.2545397,35.67707478
13201003600,139.2565997,35.67386752
13201003700,139.2635348,35.67687956
13201003800,139.2437251,35.66569538
13201004000,139.2542994,35.66625324
13201004100,139.2624362,35.67040911
13201004200,139.253375,35.65333468
13201004300,139.2708132,35.68511329
13201004400,139.2732852,35.68522483
13201004500,139.2723925,35.67914549
13201004600,139.2671282,35.67242441
13201004700,139.2917233,35.70622483
13201004800,139.2950792,35.70247508
13201004900,139.2991133,35.70386209
13201005100,139.3063145,35.71147975
13201005200,139.3031817,35.71196759
13201005300,139.3189058,35.7127551
13201005500,139.3300638,35.69914337
13201005600,139.3102284,35.70400149
13201005700,139.3219957,35.69569302
13201005800,139.3307204,35.68966714
13201005900,139.3325618,35.68865316
13201006000,139.3422603,35.69330272
13201006100,139.3429731,35.69216581
13201006200,139.3453159,35.69182491
13201006300,139.3446979,35.69062591
13201006400,139.341402,35.69015188
13201006500,139.3346896,35.69632514
13201006600,139.336531,35.69490568
13201006700,139.3353138,35.69371433
13201006800,139.3390591,35.69417059
13201006900,139.3400205,35.69342056
13201007000,139.3455499,35.67810322
13201007100,139.350148,35.6870428
13201007301,139.3537896,35.68909784
13201007302,139.3560972,35.68854243
13201007303,139.3581068,35.68995802
13201007304,139.3594077,35.68621577
13201007305,139.3574425,35.68314349
13201007306,139.3556099,35.68552178
13201007307,139.3572438,35.68528391
13201007308,139.3578414,35.68089782
13201007309,139.3600107,35.68919754
13201007310,139.3631006,35.69005942
13201007311,139.3613216,35.68504011
13201007312,139.3571393,35.68605414
13201007313,139.3596609,35.68377806
13201007314,139.3628538,35.68709647
13201007500,139.3531666,35.69123018
13201007800,139.3502639,35.6908246
13201007900,139.3696515,35.68692916
13201008000,139.2978627,35.67209278
13201008100,139.3096106,35.67515386
13201008200,139.3133296,35.67477055
13201008300,139.3229769,35.67861921
13201008600,139.3156985,35.6729856
13201008700,139.3171061,35.67312505
13201008800,139.3216723,35.67226045
13201008900,139.3371218,35.67205704
13201009000,139.340967,35.67147134
13201009100,139.3430613,35.66996523
13201009200,139.3244189,35.67440798
13201009300,139.3277835,35.67253936
13201009500,139.3314913,35.67462293
13201009600,139.323392,35.69210337
13201009700,139.3275056,35.68472386
13201009800,139.3249713,35.68343114
13201009900,139.3273745,35.68295707
13201010000,139.340063,35.68345941
13201010100,139.3479008,35.67423993
13201010400,139.3486231,35.67272641
13201010800,139.3581504,35.67635206
13201010900,139.3611373,35.67212033
13201011000,139.368141,35.67755127
13201011100,139.3673514,35.68399326
13201011400,139.2913668,35.66379872
13201011500,139.2795384,35.65775014
13201011600,139.282759,35.66236247
13201011700,139.2828726,35.66081305
13201011800,139.2768583,35.65561522
13201011900,139.2951847,35.66361364
13201012000,139.3051624,35.66606531
13201012100,139.2659108,35.64149977
13201012200,139.2794486,35.64417696
13201012300,139.2278216,35.62684731
13201012400,139.2902278,35.6523689
13201012500,139.2940044,35.65708341
13201012600,139.297369,35.65563282
13201012700,139.3024448,35.64917898
13201012800,139.319096,35.6527499
13201012900,139.319096,35.64811883
13201013000,139.316418,35.65115975
13201013100,139.3231128,35.65517692
13201013200,139.3338603,35.66460995
13201013300,139.2841178,35.6382061
13201013400,139.2863151,35.6360297
13201013500,139.2904006,35.63681098
13201013600,139.2931557,35.63394884
13201013700,139.2795516,35.63572276
13201013800,139.3087635,35.63965467
13201013900,139.314497,35.6365017
13201014000,139.3083173,35.63652945
13201014100,139.3099652,35.63482737
13201014200,139.3024121,35.63728298
13201014300,139.2961636,35.63686444
13201014400,139.3122311,35.64091024
13201014500,139.3074689,35.62973917
13201014600,139.3113484,35.62210508
13201014700,139.3117284,35.62326514
13201014800,139.3052712,35.62251166
13201014900,139.3036919,35.62150697
13201015000,139.3060952,35.6249675
13201015100,139.3206453,35.63572284
13201015300,139.3210576,35.6316486
13201015400,139.3224993,35.63756443
13201015500,139.3246241,35.63847468
13201015700,139.3222592,35.6351645
13201015800,139.3291254,35.6397966
13201016000,139.3325794,35.64189097
13201016100,139.3319614,35.6404401
13201016300,139.3294001,35.63828989
13201016400,139.334502,35.63893341
13201016500,139.3369739,35.63915663
13201016600,139.3302584,35.63549962
13201016700,139.333108,35.63650413
13201016800,139.3421581,35.63806844
13201016900,139.3408192,35.63645009
13201017000,139.3435657,35.635613
13201017100,139.3405102,35.6325994
13201017200,139.3415058,35.63296216
13201017300,139.3463123,35.63078561
13201017400,139.3440409,35.64682822
13201017500,139.3537626,35.64642969
13201017600,139.3507128,35.64358899
13201017700,139.3490935,35.64804784
13201017801,139.3435834,35.62077747
13201017802,139.3429576,35.61565766
13201017803,139.3485998,35.61667483
13201017804,139.3494633,35.61749944
13201017805,139.3247471,35.62215842
13201017806,139.3261646,35.61908632
13201017807,139.3276678,35.61681898
13201017808,139.3346123,35.61864079
13201017810,139.3333229,35.61759318
13201017812,139.3408857,35.61702349
13201017813,139.3422119,35.6195152
13201017814,139.3433955,35.61900783
13201017815,139.3435944,35.61939052
13201017816,139.3438942,35.61918029
13201017818,139.3455024,35.61772368
13201017820,139.3477467,35.61850418
13201017821,139.349048,35.61896792
13201017822,139.3497179,35.61501573
13201017823,139.350571,35.61847804
13201017825,139.3347292,35.61495787
13201017827,139.3335965,35.61537639
13201017828,139.3333967,35.61705475
13201017830,139.3326349,35.61629755
13201017831,139.3324056,35.61564677
13201017835,139.330678,35.61744185
13201017836,139.3256859,35.61766397
13201017841,139.3363289,35.61524976
13201017842,139.3376882,35.61646865
13201017843,139.3375791,35.61671607
13201017845,139.3289406,35.61755712
13201017846,139.3301286,35.6220747
13201017847,139.3293393,35.6211536
13201017848,139.3340954,35.61787228
13201017850,139.3312852,35.62101782
13201017851,139.3315706,35.61995367
13201017852,139.3367561,35.61485801
13201017857,139.3280357,35.61843046
13201017858,139.329306,35.61831883
13201017859,139.3198976,35.61571144
13201017860,139.3195147,35.61534686
13201017861,139.3468844,35.6190365
13201017862,139.3441193,35.61822348
13201017864,139.3447788,35.61732135
13201017865,139.3448918,35.62053962
13201017866,139.3252878,35.61668829
13201017867,139.3281974,35.61735812
13201017868,139.3292703,35.61774886
13201017869,139.3295655,35.61713368
13201017870,139.3274863,35.61949189
13201017871,139.329854,35.61707903
13201017872,139.3287587,35.61732905
13201017873,139.3265786,35.62232471
13201018000,139.3322434,35.6191292
13201018100,139.3553535,35.62741501
13201018200,139.3587867,35.6293126
13201018300,139.3611213,35.63081948
13201018400,139.3612586,35.62883821
13201018500,139.3635245,35.62847544
13201018600,139.3588897,35.62777779
13201018700,139.3624259,35.62557319
13201019000,139.3467861,35.62362013
13201019500,139.3459237,35.62219134
13201019600,139.3521508,35.62168464
13201019700,139.3562732,35.62001621
13201019800,139.3585228,35.62019576
13201019900,139.3548653,35.61929861
13201020000,139.359179,35.61767172
13201020100,139.35512,35.62352895
13201020300,139.3432067,35.61469578
13201020500,139.3437772,35.61361472
13201020600,139.3481906,35.6133631
13201020700,139.3421758,35.61582983
13201020800,139.3454986,35.614466
13201020900,139.3454937,35.61567445
13201021000,139.3470192,35.61421205
13201021100,139.3480907,35.61492652
13201021200,139.3485291,35.61544041
13201021300,139.3535262,35.61687978
13201021400,139.3535839,35.61561032
13201021500,139.3508122,35.613068
13201021600,139.3532319,35.61331453
13201021700,139.3549826,35.61175117
13201021800,139.3566351,35.61317426
13201021900,139.3525147,35.60827792
13201022000,139.3479319,35.61260208
13201022100,139.3485152,35.61222643
13201022200,139.3460651,35.61090732
13201022300,139.3465369,35.61042536
13201022400,139.3473468,35.60949397
13201022500,139.352592,35.61173947
13201022600,139.3531507,35.60922709
13201022700,139.3548637,35.60831741
13201022800,139.3545855,35.60781518
13201022900,139.3512664,35.61106084
13201023000,139.3564276,35.60733846
13201023100,139.3585918,35.60859787
13201023200,139.3595376,35.60870184
13201023300,139.3600422,35.60577138
13201023400,139.3609089,35.61187858
13201023500,139.3608697,35.61268988
13201023700,139.3605354,35.61123557
13201023800,139.3608905,35.61061381
13201023900,139.3607531,35.61089293
13201024000,139.3620346,35.610219
13201024100,139.3622479,35.6096875
