"JASID","経度","緯度"
1320513700,139.301046154593,35.8033613071544
1320513800,139.30022217946,35.8039738837443
1320513900,139.303380749058,35.8043637019785
1320514000,139.30245377736,35.8087907967677
1320514100,139.308221599364,35.81087896211
1320514200,139.307363292479,35.8087072691819
1320514300,139.311723494335,35.81115737829
1320514400,139.312684795165,35.8102942809453
1320514500,139.313955088306,35.8104056495227
1320514600,139.314470076366,35.8102942814763
1320514700,139.31577470126,35.8114636395009
1320514800,139.309217234564,35.8064241407375
1320514900,139.312169811034,35.8065076717867
1320515000,139.318177959227,35.8079276723743
1320515100,139.311723490406,35.8024145874282
1320515200,139.297544264697,35.7904125673533
1320515300,139.299432539843,35.7889087052672
1320515400,139.306401991486,35.790969545932
1320515500,139.307397625377,35.7892429004816
1320515600,139.208283935061,35.8041712780159
1320515700,139.30344941387,35.8106005441573
1320515800,139.308564922118,35.8073429689499
1320515900,139.226504015791,35.8322523328482
1320516000,139.230074571646,35.8222034912374
1320516100,139.277665874103,35.7752891083008
1320516200,139.273443003018,35.7837842225946
1320516300,139.207974945368,35.8023335386406
1320516400,139.263349314839,35.8004654308934
1320516500,139.264344951349,35.7979592960718
1320516600,139.263452312058,35.7969568204321
1320516700,139.268014700397,35.7946778650864
1320516800,139.174157655091,35.8038093011553
1320516900,139.179238831587,35.8017487945651
1320517000,139.185040985342,35.8052293510481
1320517100,139.185693299098,35.8062874094544
1320517200,139.188714539071,35.807067022363
1320517300,139.21343377506,35.8064544717526
1320517400,139.212163480608,35.807623886317
1320517500,139.195786987277,35.8025284536151
1320517600,139.209828887454,35.8041991217904
1320517700,139.211270843282,35.8046446282898
1320517800,139.200651811702,35.8375963485921
1320517900,139.20171611237,35.8368448677963
1320518000,139.229147597329,35.8202269790486
1320518100,139.228368316656,35.7784947766406
