"JASID","経度","緯度"
1320601600,139.503371867469,35.6778903349975
1320601700,139.506865124447,35.6672159801414
1320601800,139.517895555656,35.6906828099053
1320601900,139.518705425255,35.6900906741746
1320602000,139.519460735576,35.6890589541167
1320602100,139.523014945841,35.6687357655938
1320602200,139.457955829009,35.6700463497535
1320602300,139.512474934415,35.6636314392578
1320602301,139.515015523318,35.6629619958147
1320602400,139.504516637548,35.6642191720712
1320602500,139.499316579504,35.6679706981041
1320602600,139.496569997473,35.6675244273553
1320602700,139.49502504508,35.6663808454454
1320602800,139.477797295874,35.6666215311525
1320602900,139.521366995575,35.6762940328165
1320603000,139.466005460449,35.6918535512044
1320603100,139.464906827375,35.6902084059246
1320603200,139.465765134259,35.6905151299945
1320603300,139.466383114954,35.6928852340514
1320603400,139.517435133423,35.6765476933073
1320603401,139.519787711431,35.6770191421096
1320603500,139.520405692126,35.6661418045728
1320603600,139.456960192499,35.6753454924968
1320603701,139.459054460774,35.6687075648339
