JASID,経度,緯度
1311116300,139.6906627,35.56506429
1311116400,139.7301142,35.57581576
1311116500,139.6860204,35.57527545
1311116700,139.718069,35.58562107
1311116800,139.6814408,35.57724445
1311116900,139.7112401,35.59008824
1311117000,139.7212286,35.59318545
1311117100,139.6985422,35.57698667
1311117200,139.7038385,35.58116395
1311117300,139.6765192,35.58252941
1311117400,139.7036202,35.59313895
1311117500,139.723946,35.58572289
1311117600,139.715143,35.59172559
1311117700,139.7020967,35.59533746
1311117800,139.722665,35.58984764
1311117900,139.7268606,35.58769639
1311118000,139.7242232,35.58875384
1311118200,139.7292311,35.58552474
1311118300,139.7336619,35.57917748
1311118400,139.735505,35.57645732
1311118500,139.7377773,35.57039235
1311118600,139.7363434,35.56694695
1311118700,139.6860345,35.56790833
1311118800,139.6860559,35.57068351
1311118900,139.7018703,35.56481887
1311119000,139.7005613,35.56464432
1311119100,139.6917637,35.56295117
1311119200,139.7113104,35.57090525
1311119300,139.7136922,35.56722246
1311119400,139.7159238,35.56676864
1311119500,139.7155685,35.56711934
1311119600,139.7142505,35.56537931
1311119700,139.7119818,35.56462353
1311119800,139.7127596,35.56458838
1311119900,139.7247515,35.5674357
1311120000,139.7228069,35.56578356
1311120100,139.7308758,35.55996708
1311120200,139.7333488,35.55691223
1311120300,139.690231,35.60333962
1311120500,139.7093741,35.55668216
1311120600,139.7094385,35.55430802
1311120700,139.7081295,35.55383667
1311120800,139.7065417,35.55395887
1311120900,139.7060911,35.55200363
1311121000,139.7074804,35.54842472
1311121100,139.7042618,35.54952485
1311121200,139.707502,35.54839006
1311121300,139.7134392,35.55298868
1311121400,139.714648,35.55276125
1311121500,139.7154995,35.5523728
1311121600,139.7175451,35.55227393
1311121700,139.7096275,35.54425197
1311121800,139.7085117,35.54381548
1311121900,139.7079967,35.54011399
1311122000,139.7120093,35.54222665
1311122100,139.71879,35.54517731
1311122200,139.7212147,35.54592805
1311122300,139.7167944,35.54601535
1311122400,139.6709017,35.58843123
1311122500,139.6802212,35.5947453
1311122600,139.7058846,35.58289697
1311122700,139.683016,35.60469027
1311122800,139.7108395,35.55504413
1311122900,139.7175061,35.58776131
1311123000,139.6724546,35.58897832
1311123100,139.659344,35.59489354
1311123200,139.712795,35.59553912
1311123300,139.7077954,35.5768848
1311123400,139.7065079,35.57819371
1311123500,139.7108853,35.57889179
1311123600,139.6873466,35.5780418
