JASID,経度,緯度
1310500100,139.7352457,35.7172957
1310500200,139.7344217,35.71637583
1310500300,139.7373743,35.7204176
1310500400,139.7251864,35.72200637
1310500500,139.727418,35.71487057
1310500600,139.7388849,35.71127455
1310500700,139.7354517,35.71342103
1310500800,139.7390566,35.71556745
1310500900,139.74685,35.70742747
1310501000,139.7415629,35.71266837
1310501100,139.7466784,35.71247324
1310501200,139.7437945,35.71328165
1310501300,139.7523089,35.72384597
1310501400,139.7560854,35.72972681
1310501500,139.7512446,35.73117605
1310501600,139.7500408,35.73322968
1310501700,139.752762,35.718796
1310501800,139.7501116,35.71754657
1310501900,139.7487383,35.71818768
1310502000,139.7484636,35.71782531
1310502100,139.7455797,35.7204176
1310502200,139.7455454,35.72312128
1310502300,139.749557,35.723492
1310502400,139.749557,35.723492
1310502500,139.758987,35.722748
1310502600,139.7412882,35.72300979
1310502700,139.7544031,35.73134327
1310502800,139.7641535,35.71590195
1310502801,139.7618189,35.7184943
1310502802,139.7631579,35.71749082
1310502803,139.7645655,35.7167382
1310502804,139.7656641,35.71489844
1310503100,139.755768,35.716236
1310503200,139.7560854,35.70383111
1310503300,139.7564631,35.70617294
1310503400,139.758935,35.70307837
1310503500,139.7568751,35.71266838
1310503700,139.7611666,35.71038249
1310503800,139.7646685,35.70143345
1310503900,139.7645311,35.70104313
1310504000,139.7675524,35.70932315
1310504600,139.7448931,35.72248021
1310504700,139.7634819,35.71205684
1310504800,139.7507982,35.70558749
1310504900,139.7563601,35.70210258
1310505000,139.7468157,35.70915589
1310505100,139.7560167,35.70843107
1310505200,139.7301645,35.71105154
1310505300,139.7677241,35.71082852
1310505400,139.7662821,35.70642385
1310505500,139.7578364,35.71726782
1310505600,139.7536135,35.72515596
1310505700,139.7518969,35.70915589
1310505800,139.7568407,35.70266017
1310505900,139.7475023,35.730117
1310506000,139.7453737,35.70542022
1310506100,139.7639969,35.72440516
1310506200,139.7372713,35.71623646
1310506300,139.7551584,35.7121666
1310506400,139.7556,35.719486
1310506500,139.7261477,35.72033398
1310506600,139.7585573,35.71199934
1310506700,139.7533045,35.71172058
1310506800,139.7514849,35.72950385
1310506900,139.7352114,35.71470332
1310507000,139.7665224,35.70045764
1310507100,139.7556,35.719486
1310507300,139.7361727,35.71261262
1310507400,139.7655954,35.70937891
1310507500,139.7459231,35.71110729
1310507600,139.747468,35.71470331
1310507700,139.7390223,35.71765807
1310507800,139.7369623,35.71723995
1310507900,139.7660074,35.70689778
1310508000,139.7308855,35.71177633
1310508100,139.7439661,35.72027823
1310508200,139.755768,35.716236
1310508300,139.7603083,35.7034408
1310508400,139.7480173,35.71907965
1310508500,139.7464724,35.73290396
1310508600,139.7316065,35.7184943
1310508700,139.7576304,35.71375554
1310508800,139.7458201,35.72454277
1310508900,139.7360354,35.71902391
1310509000,139.752762,35.718796
1310509100,139.749557,35.723492
1310509200,139.7485666,35.72919728
1310509301,139.7241907,35.7232049
1310509302,139.7265597,35.72390171
1310509400,139.737649,35.70946254
1310509500,139.7420778,35.71194359
1310509600,139.7707453,35.70815229
1310509700,139.7612503,35.72554791
1310509800,139.7229548,35.71590196
1310509900,139.7470217,35.71163695
1310510100,139.7416659,35.71314227
1310510200,139.7498026,35.73220723
1310510300,139.7564974,35.70341292
1310510700,139.734024,35.715233
1310511000,139.7549181,35.70594991
1310511100,139.7493219,35.70282745
1310511200,139.7298212,35.72075208
1310511300,139.760804,35.72800058
1310511400,139.7197962,35.71565108
1310511500,139.7410479,35.71146969
1310511600,139.756744,35.7216
1310511700,139.7595337,35.72526919
1310511800,139.739594,35.712051
1310511900,139.7431421,35.72471
1310512000,139.7401209,35.72953172
1310512100,139.7530298,35.72309341
1310512200,139.7280359,35.71704483
1310512300,139.7432795,35.7191354
1310512400,139.7321558,35.71057763
1310512600,139.747262,35.71802044
1310512700,139.7625399,35.70243713
1310512800,139.7578364,35.71330952
1310512900,139.7382326,35.71367191
1310513000,139.7488756,35.7152887
1310513100,139.7500773,35.71286351
1310513200,139.7615099,35.70232561
1310513300,139.7430392,35.73401872
1310513400,139.73734,35.71464756
1310513500,139.7538882,35.72549042
1310513600,139.7459574,35.70823593
1310513800,139.7524462,35.710494
1310513900,139.7441721,35.70962981
1310514000,139.7459917,35.71534445
1310514100,139.7543688,35.70767837
1310514200,139.7449618,35.72476575
1310514300,139.7663851,35.70773412
