JASID,経度,緯度
1322810600,139.2697633,35.71956855
1322810700,139.2377656,35.73879917
1322810800,139.2935531,35.73898662
1322810900,139.2509492,35.73319769
1322811000,139.289974,35.7394116
1322811100,139.2694199,35.73264031
1322811200,139.2841879,35.72244495
1322811300,139.3014849,35.73887952
1322811400,139.2927989,35.7421399
1322811500,139.3060661,35.7199712
1322811600,139.2164796,35.73559439
1322811700,139.2655061,35.7319157
1322811800,139.2638924,35.73085665
1322811900,139.2668107,35.73180422
1322812000,139.2670167,35.73102387
1322812100,139.2678063,35.73074517
1322812200,139.268493,35.73082878
1322812300,139.2688706,35.72996481
